temp,pressure,humidity
17.4,1002.7,69.7
20.1,1000.6,58.1
22.2,999.3,52.0
24.1,1002.3,48.3
25.266666666666666,1005.4166666666665,45.1
26.2,1005.4,45.3
27.4,1001.8472222222223,47.6
27.8,999.0,49.8
26.9,1001.1,51.7
24.6,1003.1,62.2
24.3,1004.0,65.3
23.883333333333333,1001.1,70.2
24.0,1000.1,67.2
25.3,999.4,65.4
29.5,998.1,57.533333333333346
28.7,1000.0,53.2
28.8,1000.7,56.17777777777778
26.0,1000.6333333333333,62.0
21.8,1000.9,66.2
23.5,1001.4277777777777,56.9
24.8,1002.6,49.8
24.83333333333333,1004.8,62.3
24.5,1005.3,70.0
24.7,1004.0,72.1
24.35,1003.9,70.16666666666666
23.8,1000.2,67.1
23.4,998.0666666666666,65.8
23.6,998.3,73.5
24.3,1001.7,70.78333333333332
23.9,1002.0999999999999,67.4222222222222
23.6,1000.5,65.5
23.5,997.9,65.27962962962962
24.4,1001.1,67.1
25.2,1002.1,70.73672839506173
24.4,1000.5,71.3
26.0,995.0,63.9
26.0,989.0,63.2
24.15,993.7,78.0
22.8,1000.4,77.9
24.3,1003.3,70.8
25.8,1002.2,72.58333333333333
26.1,1000.7,75.9
27.7,1000.0333333333332,73.4
27.6,999.8,75.2
27.13333333333333,999.6,76.48333333333333
26.788888888888884,999.1,77.3
26.7,997.4,77.7
27.0,998.6,67.8
27.0,998.4,64.9
27.81666666666667,998.0,67.9
28.8,999.1833333333332,68.9
29.3,1000.4,68.4
28.4,1000.1,74.3
28.2,997.8,71.7
28.3,996.4,64.2
28.9,996.9,55.4
27.9,998.2,69.7
27.5,996.4,66.0
26.8,994.8333333333333,65.0
24.3,996.3,71.6
23.7,1003.6,74.5
26.2,1005.9,69.4
27.4,1000.4,58.9
26.099999999999998,999.6,67.2
24.95,1002.6,59.5
24.4,1001.0,64.2
24.9,997.7,65.0
25.7,996.0666666666667,66.8
26.6,996.2,58.0
25.9,998.2,65.7
25.38333333333333,999.45,59.2
25.0,1000.2,63.2
24.7,1000.7,66.0
25.9,1000.1,70.8
26.549999999999997,1002.9,67.7
26.616666666666664,1004.3,68.33333333333333
26.8,1002.5,67.9
27.8,1000.8166666666664,61.6
29.2,1000.6,50.7
26.2,1003.2,62.2
24.9,1002.9666666666666,61.7
24.63333333333333,1001.0,58.1
24.52222222222222,999.2888888888888,67.4
24.8,998.4,72.0
25.7,998.9,69.3
25.7,995.5,69.98333333333333
26.3,996.6,71.0
26.8,1001.4,69.3
26.116666666666667,1003.5,67.7
25.6,1000.0,67.1
26.6,999.2,67.8
26.0,1000.3,67.5
24.2,1002.5,71.1
24.4,1000.7,69.4
23.7,999.5,75.8
24.4,999.3,73.8
23.9,999.4499999999999,79.5
23.4,1000.5,80.5
24.7,1003.0,73.2
24.5,1002.4,76.4
24.28333333333333,1001.8,70.6
23.9,1002.6,66.2
23.2,1003.7,76.6
22.4,1003.1333333333332,81.1
23.3,1000.3,72.8
24.8,994.6,66.5
25.383333333333333,994.8,61.9
25.6,999.7,59.533333333333324
26.0,998.5333333333334,57.3
27.0,995.6,53.1
23.4,995.2,71.3
21.3,997.9,73.33333333333333
20.8,1003.3,69.3
20.85,1004.8666666666666,69.3
21.0,1004.4,66.6
20.8,1003.7,70.3
20.366666666666667,1004.6,70.8
20.0,1004.3,64.5
20.0,1004.1,76.1
20.3,1005.0,72.7
21.1,1006.0,66.3
21.1,1005.0,68.2
21.8,1002.8833333333332,75.3
22.3,1000.1,80.0
21.8,997.1,83.3
17.0,999.0,81.9
16.1,1000.3,60.9
18.3,1002.9,64.1
19.3,1003.4,65.8
22.4,1003.1,50.8
25.2,1000.5,49.4
22.93333333333333,998.7,61.1
19.7,1002.7,80.9
19.6,1007.7,67.7
19.8,1002.1,70.9
22.2,999.1,63.6
23.0,998.4,61.3
19.8,1001.1,79.6
17.0,1006.1,82.1
17.03333333333333,1007.0999999999998,75.3
16.8,1007.4,76.8
15.061111111111112,1010.3,84.8
13.2,1014.0,74.4
12.6,1013.6,70.2
11.4,1014.7833333333335,75.0
11.8,1017.2,76.2
12.233333333333334,1020.5,70.2
12.8,1019.6,77.0
13.6,1017.6,76.3
13.9,1017.7,79.5
13.9,1015.7,78.3
13.4,1015.2,73.5
12.6,1013.9,76.5
12.5,1012.3,85.0
14.1,1011.4,81.1
15.5,1010.8,72.8
15.066666666666663,1011.3,71.7
14.0,1008.3833333333332,77.71666666666665
13.5,1007.4,81.7
12.0,1013.7,74.5
10.4,1012.8,65.7
10.8,1017.1,66.7
11.1,1018.8,64.9
11.7,1020.5,71.0
13.0,1017.4,74.56666666666666
11.8,1013.6,77.7
11.7,1010.2,82.5
13.3,1010.4,82.4
14.150000000000002,1011.75,80.6
13.3,1012.1,83.6
11.408333333333335,1009.3,89.78333333333333
9.93888888888889,1005.0,91.6
9.8,1009.1,81.5
10.826851851851853,1003.0,79.6
11.267901234567901,1001.4,84.1
11.9,1005.3,73.3
13.5,999.7,68.8
14.4,994.6,68.9
12.3,1000.4,69.7
9.7,1003.1,74.6
5.4,1019.7,66.3
6.0,1016.6,67.3
7.4,1012.2,71.1
8.9,1011.9,76.2
9.883333333333333,1015.0,86.7
10.6,1011.3,69.0
11.3,1011.9,69.81666666666666
10.9,1010.7,77.6
10.583333333333332,1008.3,80.8
10.2,1005.3,77.2
9.669444444444444,1007.4,89.3
9.6,1012.2,89.9
10.6,1010.1,73.2
13.9,1003.9,59.2
13.6,1002.1166666666666,70.7
14.683333333333335,1003.5,74.81666666666668
14.4,1006.8,78.9
10.0,1009.3,90.3
8.3,1012.3,80.5
6.683333333333334,1017.9166666666665,79.4
6.3,1019.0,61.0
8.3,1008.4,68.28333333333333
7.5,1016.0,77.5
9.0,1015.9,64.9
10.3,1012.7666666666667,78.0
9.3,1007.3,74.8
11.5,1000.2,59.9
11.7,997.7,76.0
9.933333333333334,1003.2,76.75
9.0,997.3,72.2
11.7,993.3,72.4
11.9,999.1,84.0
9.216666666666667,1007.2,89.2
6.4,1010.1,87.4
6.2,1009.7,89.1
7.0,1011.9,89.13333333333333
6.6,1014.7,87.5
